Tenant_ID,Tenant_Name,Email,Phone,Lease_ID,Property_Name,Unit_Number,Lease_Start,Lease_End,Monthly_Rent,Arrears_Amount,Due_Date,Property_Address,City,State,Country,Postal_Code,Payment_Method,Transaction_Status,Days_Overdue
TEN5483,Kimberly Cannon,caseyamanda@lamb.net,+1-246-952-0293x394,LEASE4983,"Jacobs, Rios and Reese",Unit 7,2022-04-18,2027-02-07,1272.78,2116.1,2025-03-25,"68527 Grace Burgs Apt. 085, Port Jeremymouth, DE 65572",Lisaville,Pennsylvania,Niue,98676,Bank Transfer,Completed,58
TEN5489,William Alvarez,jessicadouglas@boyer.com,360-247-5439x85565,LEASE4989,"Medina, Cabrera and Terry",Unit 50,2023-11-10,2025-08-03,2416.85,3451.52,2025-03-27,"1575 Prince Village, West Alyssa, NH 57816",Goodmantown,Louisiana,Morocco,16684,Cash,Completed,56
TEN5490,Melissa Allen,duncanjustin@hotmail.com,(440)672-4266,LEASE4990,Crawford and Sons,Unit 85,2021-02-24,2027-01-23,2787.58,3086.09,2025-04-05,"565 Rebekah Shores, West Dennisborough, VA 81253",Lake Michael,Louisiana,Uzbekistan,82966,Cash,Completed,47
TEN5491,Tanya Tanner,holly83@rodriguez.com,001-344-852-2317x059,LEASE4991,"Bradley, Cabrera and Cain",Unit 3,2021-12-21,2028-05-14,1726.54,2434.48,2025-03-01,"545 Sheryl Gateway, Scottmouth, VT 55991",Williamburgh,Tennessee,Jamaica,1099,Credit Card,Completed,82
TEN5499,Linda Ortiz,christopherellis@hotmail.com,001-205-719-6383x956,LEASE4999,Bowers-Allen,Unit 23,2020-07-23,2027-04-12,1617.22,1147.59,2025-04-18,"35200 Murphy Bridge, Ryanfurt, LA 42498",Andrewhaven,Pennsylvania,Antarctica (the territory South of 60 deg S),86368,Cash,Failed,34
TEN5503,Scott Kelly,melinda56@baldwin.org,001-875-768-1755x6412,LEASE5003,Castillo PLC,Unit 30,2021-03-22,2027-05-25,1432.07,1889.09,2025-02-26,"2358 Jamie Crest, West Patrick, TX 64414",Anthonytown,Colorado,Moldova,71232,Bank Transfer,Pending,85
TEN5505,Susan Johnson,jenniferwillis@gmail.com,(284)979-7683x659,LEASE5005,Wilson PLC,Unit 57,2023-09-18,2026-06-07,2646.18,3446.01,2025-03-21,"71503 Brianna Passage, Lukemouth, AZ 19874",Frederickborough,Kansas,Belgium,85735,Cash,Completed,62
TEN5508,Michelle Ramsey,darlenemcbride@sanders.org,+1-010-456-0758x7351,LEASE5008,Lewis Group,Unit 65,2021-11-20,2027-03-06,1125.21,1841.26,2025-04-04,"Unit 8400 Box 4378, DPO AE 33896",Carterfurt,Idaho,Christmas Island,30540,Bank Transfer,Completed,48
TEN5513,Mrs. Gina Franco,pamelakhan@hotmail.com,+1-183-418-2249x2493,LEASE5013,Juarez Group,Unit 66,2021-10-30,2027-12-20,2558.75,2155.74,2025-03-28,"9362 Mitchell Street Apt. 545, Alanport, WY 42885",Doylestad,Ohio,Ghana,26184,Cash,Pending,55
TEN5519,Michael Flores,whitelouis@santos.com,(738)990-4476x26503,LEASE5019,Nelson-Mclean,Unit 60,2023-01-03,2025-09-14,1022.97,658.89,2025-04-12,"2832 Ricky Meadows Suite 025, Hallfort, WA 32173",South Kelly,Iowa,Malawi,6187,Cash,Completed,40
TEN5521,Tina Romero,matthewevans@ingram.com,001-756-428-3155x6437,LEASE5021,Reyes Inc,Unit 21,2022-03-15,2027-05-06,1925.94,3071.75,2025-04-06,"02314 Alexis Coves Apt. 989, Rosstown, AK 76501",Walkerfurt,Illinois,Belize,72284,Bank Transfer,In Arrears,46
TEN5566,Gregory Jones,oscar10@johnson-ortiz.com,198.708.0812x987,LEASE5066,"Crawford, Lopez and Leonard",Unit 59,2021-09-24,2026-09-25,2889.08,2522.73,2025-02-21,"47000 Roberts Harbors, New Johnbury, CT 53949",Robertsonview,Oklahoma,Oman,33138,Standing Order,Completed,90
TEN5567,Amanda Fowler,patriciaanderson@pham-oneal.info,001-078-970-6627,LEASE5067,"Mitchell, Cantrell and Gonzalez",Unit 19,2022-03-25,2028-01-19,959.93,2510.7,2025-04-13,"675 Scott Motorway Suite 489, Port Moniqueville, CA 75152",Allenville,Kansas,Bahamas,79861,Cash,Failed,39
TEN5569,Jose Douglas,dbrown@gmail.com,(447)091-3748,LEASE5069,Stevens PLC,Unit 24,2022-12-20,2025-05-22,1376.56,3268.25,2025-03-17,"9560 James Stravenue, Gonzalezside, MN 22674",Christianburgh,Alaska,Denmark,15521,Bank Transfer,Pending,66
TEN5570,Lynn Davis,johnsonann@smith.biz,(966)604-0296x5023,LEASE5070,"Edwards, Thompson and Silva",Unit 40,2020-10-12,2027-04-15,1959.39,2568.5,2025-03-26,"36271 Sandra Plains, South Henryshire, VT 29844",West Codystad,Kentucky,Falkland Islands (Malvinas),23397,Standing Order,Pending,57
TEN5572,Michelle Preston,matthewskevin@yahoo.com,+1-726-041-4451x357,LEASE5072,"Gray, Wiggins and Rivera",Unit 70,2022-01-12,2025-11-01,546.59,1586.81,2025-04-06,"13980 Marie Circle, South Jennachester, SC 01856",South Matthewton,Alaska,Guadeloupe,27172,Cash,Completed,46
TEN5580,Nicole Bond,kwright@turner.com,+1-616-199-7606x035,LEASE5080,Jones and Sons,Unit 43,2022-01-12,2026-05-01,1188.42,1333.23,2025-04-18,"730 Rogers Plains Apt. 769, Davidsonstad, NJ 12100",Pattersonhaven,North Carolina,Sweden,30386,Bank Transfer,Completed,34
TEN5582,Erica Fisher,johnsonkeith@rice.com,867-548-4399,LEASE5082,Cortez LLC,Unit 46,2023-04-15,2025-11-26,1247.32,2311.74,2025-04-12,"712 Judith Ports Apt. 498, Gonzalezville, CO 62395",Jessicabury,Minnesota,Slovakia (Slovak Republic),84605,Standing Order,Pending,40
TEN5587,David Holt,dylanwaters@yahoo.com,001-739-531-2548x1794,LEASE5087,"Lopez, Hester and Cochran",Unit 93,2023-02-26,2027-08-21,2580.3,1853.78,2025-03-30,"12741 John Forge, South Carlosberg, KS 51016",Malikmouth,New Hampshire,Qatar,16790,Bank Transfer,Pending,53
TEN5594,Lisa Arnold,veronicahull@gmail.com,892.921.9429,LEASE5094,Ruiz-Moore,Unit 12,2021-07-10,2027-09-21,1159.83,1690.62,2025-03-09,"3723 Mary Roads, Lake Ann, NC 76182",Alvinview,Indiana,Libyan Arab Jamahiriya,40825,Standing Order,In Arrears,74
TEN5597,Jonathan White,xparker@hotmail.com,223.728.7988,LEASE5097,Perry-Newman,Unit 63,2022-01-25,2025-07-05,2975.65,1845.32,2025-04-19,"60696 Ryan Road, Davisstad, TX 05994",New Catherineland,Washington,Western Sahara,1692,Cash,Completed,33
TEN5600,Adam Lucero,janetdavis@gmail.com,739.494.8640,LEASE5100,"Kaiser, Garcia and Aguilar",Unit 92,2021-12-02,2028-02-06,1814.44,2307.38,2025-03-27,"25353 Troy Valleys Apt. 646, West Nicoleland, RI 82721",Glennstad,Wyoming,Chad,29460,Credit Card,Completed,56
TEN5601,Laura Jenkins,diazkevin@archer.com,075.722.0114,LEASE5101,Miranda-Davis,Unit 12,2023-05-19,2025-11-06,1758.5,1934.2,2025-02-26,"5968 Alice Loop Apt. 671, Buckborough, VA 56006",Colleenside,Hawaii,Iraq,80199,Standing Order,Pending,85
TEN5602,Walter Flores,danielreese@shaw.biz,475.466.0745x954,LEASE5102,Byrd-Hodges,Unit 19,2022-02-22,2025-06-23,1538.96,3573.39,2025-02-23,"8632 Kaitlyn Burg Apt. 511, North Anthonyfurt, NY 39618",South Ricardo,Florida,Albania,73993,Standing Order,Pending,88
TEN5614,Leslie Adams,greenkim@knight.com,(491)896-3680x16236,LEASE5114,Johnson-Bullock,Unit 3,2023-03-24,2025-05-28,706.33,3365.85,2025-04-07,"60427 Jeremiah Forks Apt. 341, Estesshire, DE 41010",East Jilltown,New York,Russian Federation,32104,Credit Card,Completed,45
TEN5622,Jeffrey Reeves,alfred40@yahoo.com,001-596-783-7407x9375,LEASE5122,Henry Ltd,Unit 25,2021-05-04,2027-10-19,725.53,1125.36,2025-04-18,"0877 Sheena Gardens, North Mary, MO 26304",North Kristina,Delaware,Bhutan,3244,Standing Order,Completed,34
TEN5628,Charles Reed,mcmillanbradley@hotmail.com,822.760.2919x10495,LEASE5128,Hernandez PLC,Unit 31,2020-11-10,2028-01-08,1426.0,3272.79,2025-03-30,"24902 Villa Road, Kennethmouth, SD 59343",South Bonniemouth,Connecticut,Cameroon,60249,Bank Transfer,Completed,53
TEN5650,Joshua Smith,vriley@hotmail.com,916-928-7709x343,LEASE5150,Miranda-Gutierrez,Unit 65,2022-02-14,2026-03-30,1920.76,784.67,2025-02-23,"33297 Gibson Spur Apt. 076, Colinborough, CO 86179",East Wendyshire,Florida,Algeria,14272,Standing Order,Pending,88
TEN5653,Kevin Jacobson,benjaminlloyd@gmail.com,865-551-3180,LEASE5153,Wright Inc,Unit 17,2020-09-24,2026-09-18,2283.29,3845.14,2025-04-05,"325 Sharp Views, Whitakerbury, KS 81345",Lake Jimstad,South Carolina,French Guiana,18384,Cash,Failed,47
TEN5662,Jeremy Soto,kelsey12@wagner.com,(975)962-5222x73316,LEASE5162,Garcia LLC,Unit 29,2022-03-17,2027-03-05,1659.92,3040.75,2025-03-25,"45851 Melendez Isle Apt. 594, East Briannaside, WI 02296",Erinton,Maryland,Morocco,69148,Standing Order,In Arrears,58
TEN5663,Ian Harris,barbara20@gmail.com,(318)801-6666x77159,LEASE5163,Johnson and Sons,Unit 97,2020-07-10,2027-12-10,2274.36,3254.48,2025-03-25,"094 Ryan Coves Suite 234, North Donald, WI 25915",New Jacqueline,Rhode Island,Saint Martin,43720,Cash,In Arrears,58
TEN5665,Ricky Perez,gwatson@hotmail.com,(975)114-5843x5232,LEASE5165,Martin PLC,Unit 78,2022-08-25,2025-06-25,2231.92,3439.63,2025-04-07,"289 Ruiz Circles, Maryport, MI 55738",Port Justinside,Arizona,Mali,15251,Standing Order,In Arrears,45
TEN5668,Steven Bell,jacquelinepace@yahoo.com,(145)251-0282,LEASE5168,Fowler-Patterson,Unit 18,2022-04-25,2026-10-13,1221.07,1541.71,2025-04-17,"PSC 5516, Box 0029, APO AE 42723",Timothyport,Florida,Malawi,19193,Bank Transfer,In Arrears,35
TEN5669,Terri Franco,stoneolivia@hotmail.com,117-226-7768x5682,LEASE5169,Hernandez-Griffin,Unit 65,2022-10-03,2027-10-13,1586.23,2502.71,2025-03-31,"83455 Alexander Village Suite 487, Port Robert, SD 85459",Brownberg,South Carolina,Malaysia,86357,Standing Order,Failed,52
TEN5676,Lisa Collins DVM,aaron31@hotmail.com,+1-577-067-6580x4652,LEASE5176,Jensen-Sanchez,Unit 15,2023-10-05,2027-09-16,1022.75,2657.24,2025-04-01,"26353 Shane Radial, Johnsonfurt, DC 72631",North Frankfurt,Minnesota,Malta,84718,Cash,In Arrears,51
TEN5678,Jorge Sexton,hray@gmail.com,+1-699-988-6809x84161,LEASE5178,Stewart LLC,Unit 88,2021-12-26,2028-02-16,2353.14,3444.64,2025-04-11,"51118 Lori Walk Suite 465, West Donna, WV 73039",East Adrianaburgh,New York,Oman,69352,Cash,In Arrears,41
TEN5688,Brenda Thomas,beverly82@moss-smith.net,660-315-5258x901,LEASE5188,Mullins Inc,Unit 64,2023-04-14,2025-08-27,1854.72,1115.27,2025-03-23,"69113 Scott Station, Frankton, CT 03502",Jacquelineberg,Wisconsin,Iceland,48565,Credit Card,In Arrears,60
TEN5695,Jennifer Brown,teresachen@mcgrath.biz,385.880.4053x11133,LEASE5195,Duncan-Delgado,Unit 77,2021-03-17,2027-12-24,2681.15,522.97,2025-04-05,"24913 Kelly Course, Andrewsfort, MS 77038",South Jacquelineside,Oregon,Korea,71219,Cash,Failed,47
TEN5707,Brian Allen,schavez@hotmail.com,(421)126-9232x22340,LEASE5207,"Hampton, Kennedy and Walker",Unit 87,2021-09-22,2027-11-21,2462.95,3547.33,2025-03-05,"37207 Ashley Alley, West Thomasbury, MN 91190",North Jacquelineshire,Pennsylvania,Azerbaijan,38726,Standing Order,Pending,78
TEN5708,Aaron Cook,jonathan40@gmail.com,006.830.4797x5018,LEASE5208,Perry and Sons,Unit 95,2024-05-10,2026-11-29,2334.6,3041.6,2025-02-23,"1971 Nguyen Roads, East Mary, AZ 64540",South Michaelside,Wyoming,Gambia,16125,Credit Card,Completed,88
TEN5710,Raymond Fox,karencox@hotmail.com,+1-848-587-1376x9959,LEASE5210,Johnson-Davis,Unit 22,2022-03-21,2026-03-03,1521.18,861.97,2025-03-30,"863 Barbara Drives, Ellisview, PA 22904",South Joseshire,Ohio,Guam,2438,Bank Transfer,Completed,53
TEN5711,Jennifer Thompson,frios@mcmahon.biz,5407363920,LEASE5211,"Armstrong, Allen and Stout",Unit 93,2021-11-18,2028-04-30,841.03,1019.61,2025-03-14,"6768 Taylor Meadow, New Norma, WV 76376",Gutierrezview,South Carolina,Afghanistan,78128,Standing Order,Completed,69
TEN5712,Donald Stewart,danielleolson@gmail.com,210.730.7332,LEASE5212,"Rogers, Mcintosh and Evans",Unit 57,2022-01-12,2026-07-05,562.17,2612.53,2025-03-26,"45624 Evan Park Apt. 877, New Jamiebury, ID 27018",Loriport,North Carolina,Thailand,95123,Cash,Pending,57
TEN5717,Ashley Santos,calderonalexandra@gmail.com,757.815.6078x707,LEASE5217,Rhodes Ltd,Unit 99,2023-05-02,2027-11-05,2307.52,1357.47,2025-04-21,"49654 Vasquez Place, Elizabethside, MN 29619",Carsonburgh,Connecticut,Antigua and Barbuda,29884,Cash,Pending,31
TEN5719,Melissa Logan,ysmith@porter-smith.com,700.268.5398,LEASE5219,Thompson-Gordon,Unit 85,2023-01-02,2026-05-01,1372.8,3956.8,2025-02-27,"3527 Powell Points, North Alejandromouth, WV 67842",Dunnmouth,Oklahoma,Mauritius,21201,Cash,Completed,84
TEN5730,Deanna Rogers,juarezeric@yahoo.com,001-760-302-1122x102,LEASE5230,"Hill, Moore and Flores",Unit 30,2020-10-14,2027-02-07,2943.98,1286.47,2025-03-07,"54743 Rebecca Isle Apt. 955, New Susan, ND 00556",Michaelborough,Florida,Mexico,15515,Bank Transfer,Completed,76
TEN5738,Samantha Blake,zharper@gmail.com,001-752-325-4223x24239,LEASE5238,Johnson-Greer,Unit 52,2022-04-27,2025-06-23,2750.93,3577.9,2025-03-26,"594 Butler Corners Apt. 864, Mooreshire, MA 01593",North Wendyborough,Idaho,Benin,20751,Bank Transfer,Completed,57
TEN5751,Amanda Bowman,maureenperez@hotmail.com,066.306.5177,LEASE5251,Wolf-Flores,Unit 5,2021-09-27,2027-10-17,564.03,3725.79,2025-03-31,"USNV Butler, FPO AP 11674",Davidshire,Delaware,France,99368,Standing Order,Completed,52
TEN5762,Tracy Fry,melissa72@hotmail.com,(933)109-9315,LEASE5262,"Ramirez, Stevens and Valencia",Unit 42,2021-10-21,2028-04-18,2103.62,1761.42,2025-03-31,"942 Hannah Field, Port Kevinland, OH 35142",Christopherborough,Missouri,Belize,95269,Standing Order,In Arrears,52
TEN5771,Brad Bullock IV,andrewhill@gmail.com,008-603-1027x1108,LEASE5271,Stewart Ltd,Unit 26,2023-11-29,2026-08-11,1384.54,2780.92,2025-03-03,"PSC 1032, Box 3580, APO AP 53342",New Rodneyberg,Virginia,Finland,43227,Bank Transfer,Failed,80
TEN5776,Julie Ayala,danieljohnson@yahoo.com,+1-975-204-6313x55833,LEASE5276,Todd PLC,Unit 85,2021-07-05,2028-01-13,1236.88,1334.28,2025-03-15,"60551 Sarah Hill Suite 957, Merrittstad, WY 68260",South Sandraton,West Virginia,Saudi Arabia,71772,Credit Card,Completed,68
TEN5778,Christine Fritz,iwilliams@norton.com,559.327.6840,LEASE5278,Walker-Berry,Unit 75,2020-07-30,2026-07-10,1599.58,3902.61,2025-02-21,"344 Gerald Crescent Apt. 692, North Rebecca, TX 63791",South Jessicabury,West Virginia,Holy See (Vatican City State),56560,Standing Order,Failed,90
TEN5784,Shelly Robbins,riveraapril@lang-harper.net,156.231.5098x8618,LEASE5284,Hanson-Ferguson,Unit 26,2021-09-28,2028-04-30,1646.11,2614.86,2025-04-09,"408 Fields Locks, Brooksborough, MS 19996",Jacobton,Maine,Argentina,85697,Cash,Pending,43
TEN5789,Aaron Michael,heidihaas@patterson.com,9572011677,LEASE5289,Ellis-Pena,Unit 56,2023-02-08,2026-12-22,2234.82,2770.6,2025-03-24,"7417 Kathy Fort Suite 998, Joshuaside, MT 59592",Millerton,Delaware,Comoros,11359,Standing Order,In Arrears,59
TEN5790,Mary Miller,gloria87@aguilar-kim.com,156.219.7086,LEASE5290,"Glover, Pierce and Simpson",Unit 46,2022-04-01,2025-12-13,1668.02,3287.29,2025-03-18,"0200 Carol Pass Apt. 444, West Brenda, HI 12593",New Lisatown,New Hampshire,Iraq,96819,Cash,Completed,65
TEN5802,Richard Jordan,michaelvaughan@hotmail.com,001-839-136-5477,LEASE5302,Miller-Thompson,Unit 95,2021-06-03,2026-02-26,1098.06,2301.18,2025-04-01,"675 Patel Crescent, Lake Andreaton, AR 44455",Lucasfort,Oregon,Luxembourg,51159,Bank Transfer,Pending,51
TEN5804,Kim English,daniellesmith@dawson.net,(300)187-1123x78832,LEASE5304,"Garcia, Ward and Tran",Unit 79,2020-07-20,2027-07-25,597.75,1462.79,2025-03-17,"13409 Burch Valley, East Matthewstad, ID 94924",West Davidbury,Montana,Panama,33809,Bank Transfer,Failed,66
TEN5806,Patricia Brown,duncanrandy@yahoo.com,001-944-041-8398x90192,LEASE5306,Edwards-West,Unit 82,2023-09-01,2025-11-16,1783.5,1172.26,2025-03-30,"5961 Simmons Parkways, Greenberg, NH 41282",Port Brian,Washington,Andorra,28477,Credit Card,In Arrears,53
TEN5822,Martin Jordan,amandagonzalez@hotmail.com,689-711-7739x1773,LEASE5322,"Cannon, Gordon and Jenkins",Unit 79,2024-05-02,2027-10-10,541.71,3992.86,2025-04-20,"68472 Chen Gardens, Petermouth, LA 24359",Jonesville,Kansas,Puerto Rico,86877,Standing Order,Failed,32
TEN5823,Maria Bradley,jesse13@hotmail.com,+1-892-532-5723x7593,LEASE5323,Sexton and Sons,Unit 10,2021-12-04,2027-07-17,2900.04,565.88,2025-04-09,"36620 Samuel Circles, Ruizside, PA 38333",Juliafort,Oregon,Tunisia,27924,Bank Transfer,In Arrears,43
TEN5825,Carol Smith,catherinerush@yahoo.com,225-925-6434,LEASE5325,"Richard, Baldwin and Turner",Unit 71,2023-12-03,2027-05-05,2441.08,1623.1,2025-02-21,"149 Sullivan Estate Apt. 074, South Davidhaven, NE 34994",Simmonsfort,Texas,Barbados,41422,Credit Card,Pending,90
TEN5826,Theresa Alvarez,timothy41@gmail.com,970.103.9543,LEASE5326,Wang Inc,Unit 28,2021-12-02,2025-10-18,2519.06,2441.85,2025-03-10,"79936 Cervantes Springs Suite 590, Gonzalezview, FL 56858",Danielfurt,Idaho,Ghana,51447,Bank Transfer,Pending,73
TEN5831,Eric Jones,jennifer25@yahoo.com,7041150733,LEASE5331,"Gutierrez, Swanson and Farley",Unit 45,2023-02-17,2027-05-05,1115.47,873.43,2025-04-05,"7058 Moore Field Suite 841, East Denise, CT 87451",New Josephmouth,Louisiana,Morocco,72546,Cash,Pending,47
TEN5839,Jacob Gilmore,johnmartinez@hotmail.com,+1-363-493-3752x89815,LEASE5339,"Lamb, Hernandez and Moore",Unit 59,2024-02-26,2027-03-18,2905.77,2363.31,2025-02-28,"Unit 5628 Box 3338, DPO AA 67740",Grimesborough,Pennsylvania,Zambia,47704,Standing Order,Completed,83
TEN5846,Steven Rodriguez,christopherroberts@gmail.com,343-617-8679x14930,LEASE5346,Perez LLC,Unit 31,2023-12-23,2027-05-01,1426.11,605.83,2025-03-08,"392 Hill Pike, West Ashleytown, VT 27968",South Dustin,Nevada,Saint Barthelemy,26332,Standing Order,Failed,75
TEN5851,Jennifer Edwards,owilson@king.com,447-634-8215,LEASE5351,"Hall, Fernandez and Hurst",Unit 11,2023-04-18,2027-05-26,535.41,2204.66,2025-04-13,"5585 Carter Shore Suite 208, West Brandon, VT 34480",East Moniqueshire,New Mexico,Falkland Islands (Malvinas),64439,Cash,Completed,39
TEN5854,Amanda Brown,tmeza@yahoo.com,397-028-6725x91115,LEASE5354,Wallace Inc,Unit 75,2023-10-16,2027-12-30,1535.97,2175.99,2025-04-19,"3887 Fischer Ridge Suite 924, North Stephanieborough, MO 76245",Bethanyside,Hawaii,Mali,87966,Credit Card,Pending,33
TEN5864,Leah Lee,markrobinson@harper-miranda.com,1708610374,LEASE5364,Cooper and Sons,Unit 2,2022-12-26,2027-02-11,1939.97,3178.66,2025-04-18,"2952 Carrie Cliffs, Benjaminland, FL 22749",West Dennis,Oregon,Niger,17222,Cash,Pending,34
TEN5865,Sharon Foster,pierceamy@gmail.com,+1-247-281-7190x610,LEASE5365,Welch-Miller,Unit 19,2022-08-29,2026-02-20,2437.75,2947.65,2025-04-03,"849 Susan Unions, Nicholasmouth, RI 90959",Timothystad,Oklahoma,Mexico,83867,Credit Card,Completed,49
TEN5872,Alexander Blair,johngreen@kennedy.com,900-622-4221,LEASE5372,Freeman Group,Unit 89,2023-04-13,2028-04-24,2570.22,3881.92,2025-02-24,"65856 James Green Suite 950, Angelahaven, VA 81367",Robertmouth,California,Martinique,97991,Credit Card,Pending,87
TEN5873,Shelby Carpenter,zachary90@hotmail.com,878.510.7575,LEASE5373,Combs-Ruiz,Unit 67,2024-01-23,2025-09-30,2315.07,1083.52,2025-03-13,"36518 Dorsey Streets Suite 480, Lake Alexhaven, ME 50506",North Margaret,Iowa,Brazil,39635,Cash,Failed,70
TEN5874,Mary Washington,frankbenjamin@gmail.com,404.592.9045x56601,LEASE5374,"Wilson, Ellis and Fox",Unit 64,2021-03-05,2027-04-09,519.16,850.37,2025-03-23,"USNS Buckley, FPO AP 33734",North Alyssa,Hawaii,Wallis and Futuna,96099,Cash,Pending,60
TEN5876,Jordan Paul,stephaniewilkerson@murphy.com,(679)712-1917x54010,LEASE5376,"King, Edwards and Pearson",Unit 2,2022-09-04,2027-01-18,774.01,3716.75,2025-04-10,"525 Madden Prairie, New Taraburgh, SD 39719",Sarahhaven,Maryland,Dominican Republic,13171,Credit Card,In Arrears,42
TEN5877,Christopher Parker,qpruitt@hotmail.com,647-616-1173x455,LEASE5377,Carter-Webster,Unit 41,2023-09-05,2025-05-22,1299.63,634.95,2025-03-20,"94861 Newman Island, Smithburgh, WY 55737",Moralesburgh,South Dakota,Liechtenstein,89558,Cash,In Arrears,63
TEN5879,Anne Payne,petersonelizabeth@yahoo.com,001-866-078-5741,LEASE5379,Mosley-Gill,Unit 12,2020-10-08,2025-11-25,2040.15,1089.24,2025-04-09,"7401 Jacobs Plains, West Derek, NY 55038",North Isaac,South Dakota,Gibraltar,72097,Cash,Failed,43
TEN5884,Audrey Williams,bjohnson@gmail.com,001-945-803-6062,LEASE5384,Farrell-Burke,Unit 75,2020-09-27,2025-11-30,1249.46,3308.18,2025-02-24,"0887 Roberts Lock Apt. 676, Jonesstad, IA 78565",North Randallbury,North Carolina,Ghana,32895,Credit Card,Failed,87
TEN5892,Scott Fields,jacksonjennifer@yahoo.com,(811)991-1971,LEASE5392,French Ltd,Unit 78,2023-02-18,2025-07-02,927.04,535.09,2025-04-19,"1737 Brittany Squares Suite 358, Lake Richardstad, AR 51561",Lake Richardmouth,New York,Nicaragua,29563,Credit Card,In Arrears,33
TEN5893,Curtis Velez,hannahcampbell@foster.com,1674612862,LEASE5393,Castro-Kim,Unit 23,2021-09-11,2025-10-05,792.62,2857.24,2025-03-01,"6544 Jennifer Keys, Lake Traceyport, VT 20888",East Chelsealand,Virginia,Greece,9625,Bank Transfer,Pending,82
TEN5898,Wayne Walker,tpatel@dalton.com,819.407.3402x96218,LEASE5398,"Edwards, Pena and Nelson",Unit 61,2023-10-01,2026-06-04,1908.84,2996.22,2025-03-28,"395 Wright Drives, North Mark, MA 55766",Amandaland,New Jersey,Honduras,20079,Standing Order,Pending,55
TEN5913,Julia Day,parker70@gmail.com,257.879.0176x23081,LEASE5413,Campbell-Miller,Unit 11,2022-02-09,2027-08-14,2014.23,2729.18,2025-03-04,"739 Sheila Mills Suite 738, New Justinchester, ME 80277",Taramouth,Arizona,Namibia,71048,Credit Card,In Arrears,79
TEN5915,Christopher Mendez,hawkinsjeremy@morgan-price.com,+1-056-263-0246x404,LEASE5415,"Moses, Reyes and Chavez",Unit 67,2024-01-13,2027-06-25,2486.95,1497.71,2025-03-01,"48267 Amy Forges Apt. 162, East John, LA 24055",West Melissa,Washington,Benin,72187,Standing Order,Failed,82
TEN5917,Sarah Cook,smithmelissa@montoya-english.com,885.340.2195x675,LEASE5417,"Walker, Edwards and Casey",Unit 77,2023-03-07,2027-09-16,550.63,3938.86,2025-03-02,"93590 Doyle Shoals, Lake Brianville, ME 09866",Jeremystad,Minnesota,Namibia,49159,Standing Order,Failed,81
TEN5919,Heather Mcknight,qroberson@sanchez.biz,687-062-6308x56147,LEASE5419,Dunn-Garcia,Unit 71,2021-12-20,2027-10-15,2366.16,506.36,2025-04-07,"PSC 7789, Box 5171, APO AE 35095",Riverafurt,Kentucky,Armenia,36461,Bank Transfer,Completed,45
TEN5935,Mr. Jesse Santiago,ronald42@gmail.com,(239)688-9714,LEASE5435,"Crawford, Manning and Townsend",Unit 34,2023-07-16,2025-11-24,1012.9,3228.83,2025-03-13,"9929 Ashley Drive, Maryburgh, LA 99535",Lawrencehaven,Missouri,Faroe Islands,35707,Credit Card,Failed,70
